time,hip.x,hip.y,hip.z,abdomen.x,abdomen.y,abdomen.z,chest.x,chest.y,chest.z,neck.x,neck.y,neck.z,head.x,head.y,head.z,leftEye.x,leftEye.y,leftEye.z,rightEye.x,rightEye.y,rightEye.z,rCollar.x,rCollar.y,rCollar.z,rShldr.x,rShldr.y,rShldr.z,rForeArm.x,rForeArm.y,rForeArm.z,rHand.x,rHand.y,rHand.z,rThumb1.x,rThumb1.y,rThumb1.z,rThumb2.x,rThumb2.y,rThumb2.z,rIndex1.x,rIndex1.y,rIndex1.z,rIndex2.x,rIndex2.y,rIndex2.z,rMid1.x,rMid1.y,rMid1.z,rMid2.x,rMid2.y,rMid2.z,rRing1.x,rRing1.y,rRing1.z,rRing2.x,rRing2.y,rRing2.z,rPinky1.x,rPinky1.y,rPinky1.z,rPinky2.x,rPinky2.y,rPinky2.z,lCollar.x,lCollar.y,lCollar.z,lShldr.x,lShldr.y,lShldr.z,lForeArm.x,lForeArm.y,lForeArm.z,lHand.x,lHand.y,lHand.z,lThumb1.x,lThumb1.y,lThumb1.z,lThumb2.x,lThumb2.y,lThumb2.z,lIndex1.x,lIndex1.y,lIndex1.z,lIndex2.x,lIndex2.y,lIndex2.z,lMid1.x,lMid1.y,lMid1.z,lMid2.x,lMid2.y,lMid2.z,lRing1.x,lRing1.y,lRing1.z,lRing2.x,lRing2.y,lRing2.z,lPinky1.x,lPinky1.y,lPinky1.z,lPinky2.x,lPinky2.y,lPinky2.z,rButtock.x,rButtock.y,rButtock.z,rThigh.x,rThigh.y,rThigh.z,rShin.x,rShin.y,rShin.z,rFoot.x,rFoot.y,rFoot.z,lButtock.x,lButtock.y,lButtock.z,lThigh.x,lThigh.y,lThigh.z,lShin.x,lShin.y,lShin.z,lFoot.x,lFoot.y,lFoot.z
   0.08333,  52.10240,  83.22050, -93.98450,  53.77311, 103.80391, -95.42139,  54.29349, 115.50305, -95.71762,  54.88818, 137.66974, -98.05640,  55.13969, 144.53948, -95.98443,  57.09411, 150.50535, -85.62723,  49.79444, 151.74757, -88.08827,  52.59593, 134.74843,-101.08324,  43.67475, 132.90757,-100.91858,  39.92680, 104.95408, -99.69040,  32.93208,  87.52386, -85.26555,  33.06554,  87.44400, -81.61122,  32.53083,  85.44443, -77.25188,  29.62680,  82.83274, -77.54469,  29.66474,  80.83095, -75.16183,  29.19162,  81.73430, -79.47275,  28.75803,  79.15777, -77.40501,  29.56295,  80.37748, -81.00936,  29.48473,  77.79861, -80.10139,  30.26545,  80.01593, -82.99427,  30.26569,  77.95446, -82.99807,  57.90120, 134.68973,-100.29058,  66.34272, 132.65676, -97.53176,  73.69214, 117.51321, -74.86876,  74.18566, 105.46579, -95.25089,  74.58620, 101.86126, -95.72550,  74.82413,  97.78157, -98.29212,  76.17175,  98.74514,-101.84114,  75.60431,  96.49339,-103.91342,  75.77190, 100.76908,-102.76696,  75.31535,  98.94302,-105.51634,  74.60492, 102.26640,-103.62497,  73.65826, 101.50929,-106.07684,  73.52312, 104.09416,-103.39450,  72.60047, 104.19219,-105.23536,  43.60006,  88.23882, -94.00500,  43.73313,  86.44262, -96.12289,  41.39955,  49.93764, -91.85899,  40.07352,   8.60246,-110.60329,  60.97754,  86.97914, -91.84479,  61.11061,  85.18293, -93.96267,  61.76151,  48.62547, -89.56172,  64.16848,   7.97222,-109.64217
   0.09167,  52.13850,  83.20600, -94.00370,  53.75446, 103.79418, -95.43489,  54.20490, 115.49666, -95.71315,  54.68086, 137.67054, -98.01055,  54.87960, 144.53366, -95.91109,  56.82627, 150.57349, -85.59538,  49.51156, 151.75434, -88.04193,  52.40292, 134.74277,-101.04196,  43.49171, 132.85423,-100.87718,  39.91133, 104.87630, -99.70724,  33.05399,  87.40865, -85.26171,  33.18342,  87.33236, -81.60716,  32.65654,  85.33249, -77.24700,  29.77026,  82.70139, -77.54149,  29.81850,  80.70164, -75.15709,  29.34478,  81.59866, -79.46927,  28.92571,  79.02083, -77.40016,  29.72701,  80.24321, -81.00440,  29.66477,  77.66455, -80.09462,  30.43437,  79.88487, -82.98817,  30.44829,  77.82344, -82.99044,  57.70875, 134.71078,-100.25154,  66.16208, 132.71752, -97.49993,  73.58218, 117.61822, -74.83043,  74.18001, 105.55013, -95.19754,  74.57329, 101.94327, -95.66029,  74.81084,  97.85564, -98.21431,  76.17456,  98.80565,-101.76083,  75.60944,  96.54940,-103.82884,  75.78339, 100.82793,-102.69397,  75.33284,  98.99514,-105.43986,  74.62351, 102.32570,-103.56075,  73.68440, 101.56394,-106.01409,  73.54544, 104.15682,-103.33970,  72.63014, 104.25189,-105.18438,  43.62337,  88.20263, -94.00892,  43.75771,  86.40761, -96.12773,  41.64187,  49.89035, -91.85537,  40.53627,   8.49990,-110.49170,  61.00735,  86.98641, -91.87632,  61.14170,  85.19140, -93.99513,  62.00692,  48.65440, -89.46310,  64.63294,   8.01842,-109.55106
   0.10000,  52.15920,  83.19700, -94.04940,  53.74727, 103.78689, -95.48713,  54.15399, 115.49129, -95.75182,  54.54868, 137.66894, -98.02810,  54.70846, 144.52520, -95.90305,  56.66049, 150.62820, -85.62560,  49.33244, 151.76216, -88.05432,  52.27914, 134.73594,-101.06075,  43.37490, 132.81523,-100.89159,  39.91335, 104.82032, -99.77115,  33.15830,  87.31973, -85.31729,  33.28656,  87.24411, -81.66269,  32.76722,  85.24187, -77.30271,  29.89342,  82.59727, -77.59836,  29.95002,  80.59781, -75.21390,  29.47392,  81.49253, -79.52630,  29.06605,  78.91281, -77.45732,  29.86313,  80.13886, -81.06125,  29.81259,  77.55995, -80.15144,  30.57299,  79.78380, -83.04471,  30.59657,  77.72246, -83.04693,  57.58561, 134.72225,-100.27405,  66.04797, 132.75673, -97.53025,  73.50116, 117.69406, -74.84725,  74.17770, 105.60081, -95.19696,  74.55843, 101.99111, -95.64794,  74.78931,  97.89527, -98.18937,  76.16993,  98.82971,-101.73349,  75.60359,  96.56978,-103.79714,  75.79023, 100.85082,-102.67385,  75.34264,  99.01195,-105.41616,  74.63950, 102.35067,-103.54922,  73.70650, 101.58557,-106.00386,  73.56786, 104.18664,-103.33741,  72.65980, 104.28002,-105.18575,  43.63786,  88.18303, -94.04211,  43.77109,  86.38777, -96.16078,  41.81253,  49.86560, -91.85552,  40.85847,   8.42748,-110.39402,  61.02669,  86.98885, -91.93679,  61.15992,  85.19360, -94.05547,  62.17924,  48.67722, -89.39119,  64.94954,   8.03949,-109.45620
   0.10833,  52.16740,  83.18800, -94.13010,  53.75221, 103.77789, -95.57138,  54.14198, 115.48324, -95.81942,  54.49026, 137.66327, -98.08001,  54.62219, 144.51039, -95.92382,  56.59277, 150.65501, -85.67474,  49.25207, 151.75694, -88.07991,  52.22324, 134.72797,-101.11232,  43.32301, 132.78950,-100.93488,  39.93821, 104.78287, -99.87430,  33.24454,  87.22929, -85.45619,  33.37491,  87.14561, -81.80184,  32.86365,  85.13181, -77.44623,  29.99737,  82.47958, -77.74651,  30.06101,  80.47480, -75.36671,  29.58007,  81.37808, -79.67678,  29.18076,  78.79242, -77.61355,  29.97241,  80.02909, -81.21505,  29.92982,  77.44795, -80.31118,  30.68227,  79.68067, -83.19969,  30.71182,  77.61942, -83.20669,  57.53057, 134.72422,-100.33141,  65.99980, 132.77349, -97.59824,  73.44241, 117.72945, -74.89940,  74.18488, 105.61384, -95.23351,  74.54972, 102.00123, -95.67417,  74.77069,  97.89808, -98.20467,  76.17005,  98.81706,-101.74549,  75.60090,  96.55487,-103.80588,  75.80401, 100.83769,-102.69228,  75.35839,  98.99431,-105.43188,  74.66416, 102.34099,-103.57592,  73.73725, 101.57444,-106.03240,  73.60069, 104.18270,-103.37288,  72.70050, 104.27598,-105.22507,  43.64581,  88.17357, -94.11037,  43.77597,  86.37819, -96.22914,  41.92933,  49.85347, -91.89615,  41.07430,   8.39381,-110.39128,  61.03783,  86.98046, -92.03094,  61.16799,  85.18508, -94.14972,  62.29661,  48.68516, -89.38298,  65.14817,   8.04192,-109.42544
   0.11667,  52.14920,  83.17920, -94.18600,  53.78067, 103.76604, -95.61874,  54.18987, 115.47122, -95.84200,  54.55164, 137.65336, -98.07969,  54.67288, 144.48830, -95.88457,  56.68119, 150.65322, -85.65503,  49.33000, 151.74586, -88.03224,  52.27853, 134.72293,-101.11216,  43.37710, 132.79085,-100.92523,  39.99653, 104.78078, -99.94543,  33.30932,  87.16698, -85.59794,  33.44262,  87.06829, -81.94407,  32.93526,  85.03648, -77.59637,  30.06931,  82.38488, -77.90529,  30.13527,  80.37034, -75.53380,  29.65072,  81.29124, -79.83974,  29.25360,  78.69702, -77.78685,  30.04213,  79.94867, -81.38386,  30.00081,  77.36383, -80.49057,  30.75048,  79.60857, -83.37048,  30.78047,  77.54738, -83.38598,  57.58686, 134.71444,-100.33812,  66.05817, 132.75457, -97.61797,  73.43683, 117.69330, -74.90969,  74.21996, 105.56636, -95.23552,  74.56035, 101.95044, -95.66851,  74.76236,  97.84146, -98.19113,  76.18374,  98.74416,-101.72736,  75.60705,  96.48265,-103.78641,  75.83656, 100.76578,-102.67914,  75.38940,  98.92100,-105.41755,  74.71155, 102.27583,-103.57024,  73.78974, 101.51186,-106.02945,  73.66067, 104.12559,-103.37493,  72.76923, 104.22225,-105.23118,  43.63944,  88.18485, -94.15228,  43.76252,  86.39028, -96.27215,  41.93773,  49.86546, -91.93075,  41.08446,   8.41062,-110.43678,  61.03136,  86.94962, -92.09677,  61.15445,  85.15505, -94.21664,  62.30477,  48.66470, -89.38228,  65.13308,   8.01744,-109.41987
   0.12500,  52.11290,  83.16760, -94.23030,  53.83401, 103.74896, -95.63670,  54.29518, 115.45289, -95.82088,  54.72447, 137.63770, -98.01986,  54.85827, 144.45807, -95.78063,  56.93163, 150.62129, -85.56305,  49.57091, 151.72927, -87.90337,  52.43509, 134.72013,-101.05248,  43.52783, 132.81677,-100.84924,  40.07576, 104.81168, -99.98275,  33.36694,  87.14374, -85.71212,  33.50781,  87.02634, -82.05909,  33.00446,  84.97403, -77.72057,  30.13096,  82.33146, -78.03662,  30.19675,  80.30485, -75.67543,  29.70537,  81.24865, -79.97563,  29.30589,  78.64518, -77.93494,  30.08997,  79.91285, -81.52731,  30.04383,  77.32366, -80.64693,  30.79318,  79.58090, -83.51713,  30.81776,  77.51974, -83.54305,  57.74507, 134.69293,-100.29025,  66.21593, 132.70056, -97.59241,  73.51149, 117.56751, -74.90501,  74.26831, 105.46288, -95.24513,  74.57341, 101.84375, -95.67771,  74.74102,  97.73325, -98.20037,  76.18132,  98.62199,-101.73247,  75.58762,  96.36667,-103.79347,  75.85724, 100.64713,-102.68491,  75.39915,  98.80729,-105.42484,  74.75001, 102.16856,-103.57894,  73.82744, 101.41423,-106.04083,  73.71731, 104.02880,-103.38629,  72.83210, 104.13469,-105.24501,  43.62593,  88.21154, -94.16953,  43.73601,  86.41956, -96.29231,  41.83159,  49.89674, -91.96829,  40.84625,   8.47254,-110.53624,  61.01680,  86.89482, -92.15614,  61.12688,  85.10284, -94.27892,  62.19854,  48.61276, -89.42441,  64.87135,   7.96851,-109.48944
   0.13333,  52.15220,  83.16230, -94.26720,  53.84160, 103.74525, -95.68866,  54.29365, 115.44986, -95.85061,  54.66946, 137.63486, -98.05743,  54.79125, 144.44725, -95.79334,  56.91048, 150.63496, -85.60000,  49.53327, 151.72065, -87.89845,  52.37655, 134.71160,-101.08190,  43.47399, 132.78966,-100.84974,  40.08633, 104.77464,-100.05295,  33.48139,  87.06592, -85.78440,  33.63682,  86.94218, -82.13217,  33.15486,  84.88091, -77.79546,  30.28581,  82.23276, -78.10509,  30.36519,  80.20201, -75.74788,  29.85495,  81.15256, -80.04440,  29.46904,  78.54454, -78.00692,  30.23633,  79.82042, -81.60001,  30.19918,  77.22954, -80.72418,  30.93245,  79.49360, -83.59317,  30.96134,  77.43255, -83.62295,  57.68897, 134.69575,-100.33656,  66.17253, 132.72194, -97.66512,  73.50087, 117.57231, -74.99936,  74.22972, 105.48778, -95.35244,  74.51459, 101.86695, -95.78455,  74.65935,  97.75526, -98.30669,  76.10484,  98.63547,-101.83880,  75.49865,  96.38325,-103.89956,  75.79215, 100.66228,-102.79152,  75.32396,  98.82469,-105.53125,  74.69352, 102.18977,-103.68581,  73.76690, 101.44030,-106.14767,  73.67124, 104.05579,-103.49346,  72.78675, 104.16639,-105.35226,  43.65904,  88.19538, -94.17678,  43.76348,  86.40264, -96.29921,  41.94476,  49.88338, -91.90876,  40.98835,   8.44817,-110.45366,  61.05901,  86.90182, -92.22794,  61.16345,  85.10908, -94.35036,  62.32067,  48.63206, -89.41797,  65.00429,   7.95987,-109.42484
   0.14167,  52.22850,  83.16400, -94.30710,  53.79983, 103.75414, -95.75962,  54.20578, 115.46068, -95.90275,  54.45427, 137.64229, -98.16109,  54.54771, 144.45144, -95.88593,  56.66994, 150.67833, -85.71710,  49.27979, 151.72077, -87.99393,  52.17735, 134.69897,-101.17816,  43.28597, 132.72674,-100.93921,  40.04032, 104.69282,-100.21948,  33.58878,  86.96582, -85.90354,  33.75365,  86.84659, -82.25158,  33.29210,  84.78750, -77.91162,  30.43505,  82.12530, -78.21157,  30.52988,  80.09739, -75.85250,  30.00468,  81.04105, -80.14873,  29.63623,  78.43331, -78.10766,  30.38867,  79.70915, -81.70390,  30.36607,  77.11903, -80.82535,  31.08152,  79.38362, -83.69841,  31.12023,  77.32270, -83.72616,  57.48996, 134.71520,-100.43419,  65.98533, 132.79608, -97.76042,  73.36838, 117.63099, -75.12277,  74.09047, 105.60681, -95.51181,  74.36268, 101.98577, -95.95024,  74.49264,  97.87798, -98.47952,  75.94043,  98.75928,-102.01042,  75.32600,  96.51274,-104.07493,  75.63458, 100.78880,-102.95956,  75.15944,  98.95759,-105.70236,  74.54107, 102.32165,-103.85097,  73.61134, 101.57966,-106.31392,  73.52531, 104.19086,-103.65518,  72.64082, 104.30775,-105.51358,  43.70737,  88.14942, -94.20916,  43.81829,  86.35437, -96.32930,  42.15244,  49.84222, -91.82067,  41.35744,   8.37462,-110.30068,  61.11759,  86.95629, -92.28809,  61.22851,  85.16123, -94.40823,  62.53331,  48.70220, -89.38068,  65.37919,   7.98105,-109.26519
   0.15000,  52.23090,  83.16390, -94.40730,  53.78977, 103.75777, -95.81982,  54.21888, 115.46409, -95.89980,  54.47061, 137.64597, -98.15510,  54.57525, 144.44542, -95.85161,  56.70428, 150.66261, -85.67827,  49.31577, 151.71617, -87.95529,  52.20463, 134.70248,-101.18025,  43.31289, 132.72843,-100.97194,  40.03777, 104.69357,-100.44985,  33.60911,  86.95794, -86.13430,  33.77318,  86.83473, -82.48242,  33.30815,  84.77179, -78.14467,  30.44761,  82.11369, -78.44787,  30.53934,  80.08323, -76.09086,  30.01614,  81.03202, -80.38621,  29.64387,  78.42266, -78.34790,  30.39863,  79.70120, -81.94269,  30.37244,  77.11021, -81.06681,  31.09139,  79.37681, -83.93742,  31.12737,  77.31587, -83.96728,  57.51466, 134.71971,-100.41808,  66.00121, 132.80205, -97.71541,  73.29118, 117.47333, -75.15795,  73.95897, 105.61440, -95.64538,  74.19557, 101.99400, -96.10910,  74.28776,  97.90309, -98.66723,  75.74884,  98.79480,-102.19003,  75.11466,  96.56916,-104.27114,  75.46449, 100.83393,-103.12516,  74.97462,  99.02699,-105.88143,  74.38750, 102.38389,-104.00703,  73.45358, 101.66865,-106.47630,  73.39020, 104.26174,-103.79925,  72.50932, 104.40059,-105.65786,  43.70612,  88.14315, -94.31227,  43.82131,  86.35207, -96.43554,  42.05380,  49.84612, -91.91539,  41.21128,   8.41234,-110.46900,  61.11445,  86.95872, -92.36876,  61.22964,  85.16764, -94.49203,  62.42380,  48.69999, -89.49958,  65.24253,   7.96893,-109.36766
   0.15833,  52.20980,  83.17280, -94.49600,  53.82141, 103.76457, -95.87960,  54.31071, 115.46879, -95.89701,  54.63533, 137.65134, -98.13634,  54.78199, 144.44256, -95.81095,  56.96173, 150.63971, -85.63612,  49.57431, 151.73259, -87.89810,  52.36262, 134.71726,-101.16557,  43.46444, 132.77150,-100.96648,  40.06145, 104.74914,-100.62052,  33.63873,  87.03677, -86.27353,  33.81076,  86.91186, -82.62208,  33.34628,  84.84999, -78.28376,  30.47270,  82.20531, -78.58092,  30.56049,  80.17384, -76.22464,  30.03167,  81.12615, -80.51852,  29.65203,  78.51804, -78.47998,  30.40433,  79.79398, -82.07621,  30.36813,  77.20291, -81.20091,  31.09090,  79.46687, -84.07264,  31.11722,  77.40580, -84.10309,  57.67201, 134.71697,-100.39872,  66.15000, 132.77028, -97.68996,  73.33380, 117.26206, -75.22130,  73.86068, 105.55823, -95.80182,  74.04848, 101.93819, -96.29002,  74.08364,  97.86367, -98.87558,  75.55321,  98.75942,-102.39383,  74.88742,  96.55646,-104.48915,  75.29525, 100.80839,-103.31498,  74.77871,  99.02668,-106.08279,  74.23822, 102.37847,-104.18535,  73.29253, 101.69235,-106.65840,  73.26628, 104.26803,-103.96398,  72.38560, 104.43109,-105.82072,  43.69825,  88.17429, -94.38502,  43.80659,  86.38607, -96.51105,  41.81592,  49.89524, -91.96170,  40.73641,   8.49033,-110.56742,  61.10534,  86.94122, -92.46079,  61.21369,  85.15300, -94.58682,  62.17781,  48.67567, -89.61540,  64.77907,   7.91695,-109.45639
   0.16667,  52.30810,  83.18740, -94.55950,  53.81913, 103.78555, -95.96146,  54.27061, 115.49128, -95.93758,  54.48712, 137.67837, -98.14475,  54.63043, 144.46785, -95.81406,  56.85642, 150.67289, -85.65406,  49.45240, 151.74594, -87.87081,  52.21344, 134.73882,-101.16794,  43.32493, 132.75349,-100.93090,  40.01343, 104.71932,-100.66311,  33.80182,  87.00119, -86.23054,  33.99854,  86.88203, -82.58015,  33.57031,  84.82459, -78.23599,  30.70440,  82.16916, -78.51040,  30.81516,  80.14132, -76.15196,  30.25441,  81.08570, -80.44354,  29.89773,  78.47910, -78.39892,  30.62153,  79.75269, -82.00183,  30.60050,  77.16274, -81.12274,  31.29601,  79.42526, -84.00232,  31.32957,  77.36425, -84.03010,  57.52625, 134.76083,-100.42551,  66.02512, 132.84754, -97.75870,  73.29136, 117.29489, -75.34733,  73.71745, 105.66293, -95.97089,  73.88640, 102.04332, -96.46904,  73.89280,  97.97534, -99.06512,  75.35351,  98.87323,-102.58651,  74.66960,  96.67882,-104.68496,  75.10178, 100.92576,-103.50146,  74.56661,  99.15363,-106.27187,  74.04893, 102.50302,-104.36387,  73.09085, 101.82771,-106.83513,  73.08672, 104.39654,-104.13405,  72.19993, 104.56852,-105.98708,  43.77488,  88.15060, -94.40259,  43.87925,  86.36187, -96.52840,  41.98690,  49.87772, -91.88445,  40.92911,   8.45163,-110.44420,  61.19796,  86.99678, -92.57637,  61.30232,  85.20805, -94.70218,  62.36369,  48.74315, -89.65987,  64.98586,   7.94486,-109.41659
   0.17500,  52.49270,  83.18910, -94.64620,  53.79214, 103.80198, -96.04381,  54.12287, 115.51145, -95.95804,  54.09562, 137.71488, -98.00555,  54.19072, 144.50272, -95.66764,  56.42395, 150.70165, -85.50551,  48.99806, 151.71695, -87.67583,  51.83220, 134.77371,-101.03486,  42.96643, 132.69469,-100.75335,  39.91752, 104.63020,-100.55021,  34.03621,  86.83829, -86.07011,  34.25784,  86.71951, -82.42113,  33.87957,  84.65563, -78.07540,  31.04018,  81.97016, -78.33266,  31.18767,  79.94251, -75.97607,  30.58915,  80.88291, -80.26342,  30.27332,  78.27172, -78.21793,  30.96023,  79.55458, -81.82477,  30.97229,  76.96414, -80.94695,  31.62516,  79.23524, -83.82976,  31.68033,  77.17471, -83.85887,  57.14935, 134.84547,-100.32751,  65.68519, 133.00128, -97.73102,  73.07872, 117.49050, -75.33227,  73.53878, 105.86496, -95.95872,  73.71793, 102.24566, -96.45553,  73.73384,  98.17664, -99.04993,  75.18851,  99.07737,-102.57310,  74.50906,  96.88007,-104.66998,  74.92985, 101.12876,-103.48865,  74.39724,  99.35390,-106.25781,  73.87152, 102.70255,-104.35070,  72.91307, 102.02339,-106.82076,  72.90396, 104.59332,-104.12075,  72.01489, 104.76191,-105.97299,  43.91231,  88.06807, -94.43073,  44.02049,  86.28177, -96.55839,  42.47982,  49.78422, -91.88986,  41.72466,   8.34783,-110.44140,  61.35734,  87.08446, -92.71798,  61.46552,  85.29816, -94.84564,  62.88638,  48.85363, -89.74490,  65.78894,   8.06664,-109.48574
   0.18333,  52.55270,  83.19450, -94.72360,  53.80176, 103.81104, -96.11318,  54.08905, 115.52093, -95.95755,  53.98610, 137.74429, -97.77341,  54.07504, 144.53135, -95.43301,  56.33221, 150.69498, -85.25470,  48.89904, 151.71117, -87.39951,  51.71502, 134.82809,-100.82108,  42.85699, 132.71993,-100.51392,  39.86453, 104.64908,-100.35572,  34.15548,  86.82057, -85.85171,  34.39122,  86.69963, -82.20369,  34.03709,  84.63074, -77.85830,  31.20703,  81.93465, -78.10720,  31.37108,  79.90564, -75.75287,  30.75294,  80.84727, -80.03716,  30.45474,  78.23322, -77.99270,  31.12325,  79.52166, -81.60101,  31.14849,  76.93057, -80.72541,  31.78189,  79.20651, -83.60874,  31.84481,  77.14624, -83.63978,  57.03567, 134.90827,-100.14141,  65.59066, 133.06253, -97.60989,  72.90180, 117.57964, -75.16484,  73.40475, 105.90146, -95.76052,  73.57320, 102.28015, -96.24634,  73.58410,  98.20365, -98.82901,  75.05400,  99.08926,-102.34968,  74.37426,  96.88829,-104.44260,  74.80553, 101.13889,-103.27200,  74.27641,  99.35791,-106.03789,  73.75560, 102.71380,-104.14221,  72.80335, 102.03082,-106.61362,  72.79373, 104.60853,-103.92102,  71.91165, 104.77483,-105.77680,  43.96284,  88.05482, -94.46811,  44.06573,  86.27015, -96.59740,  42.61385,  49.76919, -91.92706,  41.92543,   8.32654,-110.46721,  61.41713,  87.10770, -92.83085,  61.52002,  85.32302, -94.96013,  63.04314,  48.89378, -89.78031,  65.98762,   8.10501,-109.51126
   0.19167,  52.50660,  83.20510, -94.78880,  53.86600, 103.81449, -96.18074,  54.19519, 115.52229, -95.96270,  54.18715, 137.76274, -97.55896,  54.31437, 144.54928, -95.21881,  56.62421, 150.66896, -85.02581,  49.19487, 151.73876, -87.15780,  51.89209, 134.88708,-100.62711,  43.02568, 132.81609,-100.30916,  39.88525, 104.76125,-100.18000,  34.18908,  86.95379, -85.64510,  34.43227,  86.83259, -81.99758,  34.07994,  84.76573, -77.65108,  31.23944,  82.08003, -77.89338,  31.40112,  80.05082, -75.53907,  30.77718,  80.99401, -79.82218,  30.47378,  78.38141, -77.77663,  31.13922,  79.66679, -81.38659,  31.15681,  77.07577, -80.51060,  31.79234,  79.34889, -83.39569,  31.84762,  77.28840, -83.42651,  57.21540, 134.93648, -99.96567,  65.77076, 133.02714, -97.48300,  72.85239, 117.52197, -74.97983,  73.34231, 105.78744, -95.54378,  73.47365, 102.16310, -96.01832,  73.45283,  98.07917, -98.58916,  74.94962,  98.93840,-102.10504,  74.25624,  96.73882,-104.19496,  74.72807, 100.98789,-103.03447,  74.19319,  99.20467,-105.79781,  73.69967, 102.57159,-103.91441,  72.75222, 101.89177,-106.38853,  72.75745, 104.47731,-103.70345,  71.88638, 104.64776,-105.56405,  43.94419,  88.11260, -94.51424,  44.03256,  86.32745, -96.64378,  42.39459,  49.83792, -91.94574,  41.50495,   8.37593,-110.43401,  61.39659,  87.06941, -92.91557,  61.48495,  85.28426, -95.04511,  62.83348,  48.86554, -89.74431,  65.56109,   8.03983,-109.42998
   0.20000,  52.43180,  83.21250, -94.87300,  53.93678, 103.81228, -96.25737,  54.33085, 115.51683, -95.98012,  54.45469, 137.76792, -97.41508,  54.62761, 144.54986, -95.06455,  57.00083, 150.63416, -84.86493,  49.57588, 151.76286, -86.98182,  52.13650, 134.92856,-100.49961,  43.25831, 132.90898,-100.17975,  39.93532, 104.87496,-100.11355,  34.20922,  87.11089, -85.53738,  34.46047,  86.99125, -81.89035,  34.10644,  84.93006, -77.54130,  31.24961,  82.26095, -77.77454,  31.40500,  80.23275, -75.41893,  30.77632,  81.17609, -79.70131,  30.46247,  78.56699, -77.65285,  31.12677,  79.84547, -81.26548,  31.13122,  77.25511, -80.38737,  31.77317,  79.52209, -83.27587,  31.81624,  77.46127, -83.30510,  57.46125, 134.94094, -99.84800,  66.00949, 132.96190, -97.39558,  72.88593, 117.35546, -74.89878,  73.30207, 105.65356, -95.48294,  73.38645, 102.02832, -95.96122,  73.31859,  97.94784, -98.53673,  74.83684,  98.79088,-102.04733,  74.12022,  96.60304,-104.14172,  74.64531, 100.84417,-102.97507,  74.09467,  99.07127,-105.74196,  73.64066, 102.44240,-103.85616,  72.69136, 101.77799,-106.33376,  72.72332, 104.36029,-103.64574,  71.85997, 104.54438,-105.50864,  43.90481,  88.18075, -94.58894,  43.97862,  86.39594, -96.71931,  42.09034,  49.92383, -91.98013,  40.93684,   8.44167,-110.40848,  61.35070,  87.01258, -93.00584,  61.42451,  85.22776, -95.13621,  62.52399,  48.81853, -89.71413,  64.98815,   7.95143,-109.34860
   0.20833,  52.38530,  83.22050, -94.96110,  53.99660, 103.81260, -96.34009,  54.43976, 115.51430, -96.01998,  54.64958, 137.76848, -97.39573,  54.86109, 144.54214, -95.02456,  57.33225, 150.61681, -84.84248,  49.89791, 151.77848, -86.90791,  52.30747, 134.94700,-100.47860,  43.42237, 132.96308,-100.12877,  39.98878, 104.94232,-100.14421,  34.31105,  87.24121, -85.47283,  34.58711,  87.12982, -81.82734,  34.25369,  85.08159, -77.47054,  31.38280,  82.42537, -77.67693,  31.54507,  80.40256, -75.31715,  30.89102,  81.33777, -79.59752,  30.57920,  78.73550, -77.54011,  31.22433,  80.00148, -81.16060,  31.22273,  77.41340, -80.27576,  31.85520,  79.66985, -83.17458,  31.88839,  77.60879, -83.19871,  57.63477, 134.93575, -99.84819,  66.18446, 132.91498, -97.43518,  73.06053, 117.14479, -75.05275,  73.26892, 105.58920, -95.72254,  73.30655, 101.96621, -96.22327,  73.17613,  97.90276, -98.82318,  74.68741,  98.74873,-102.33607,  73.93383,  96.58271,-104.44015,  74.51652, 100.80986,-103.25035,  73.93069,  99.06084,-106.02520,  73.52723, 102.42563,-104.11671,  72.55777, 101.78809,-106.59356,  72.63449, 104.35325,-103.89008,  71.76437, 104.55932,-105.74752,  43.88574,  88.23407, -94.65230,  43.94440,  86.44988, -96.78367,  41.88918,  49.99917, -91.95025,  40.47779,   8.47667,-110.26950,  61.32926,  86.97204, -93.11574,  61.38792,  85.18785, -95.24711,  62.30328,  48.79442, -89.68649,  64.53337,   7.88056,-109.25143
